"id","FRP"
201340,17.8333333333333
201341,20.4
201342,25.3
201343,55.9666666666667
201344,58.0888888888889
201345,373.55
201346,45.85
201347,12
201348,40.8
201350,7.7
201353,18.8
201354,20.175
201355,82.55
201356,37.5
201357,54.1333333333333
201358,28.7
201359,9.4
201360,61.9
201361,13.45
201362,37.7333333333333
201364,199.9
201367,84.4
201369,772.1
201370,36.1
201371,26
201372,24.2
201373,18.7
201374,26.8333333333333
201375,15.8
201376,26.5
201377,21.1
201378,46.7333333333333
201379,157.133333333333
201380,33.0666666666667
201381,15.7
201382,49.725
201383,87.1666666666667
201384,48.65
201385,57.3333333333333
201386,20.1
201387,21.0666666666667
201388,50.3625
201389,40.1
201390,19.5833333333333
201391,8.4
201393,151.3
201394,23.47
201395,39.45
201396,25
201397,16.9333333333333
201398,40.7777777777778
201399,27.1666666666667
201400,92.6
201401,81.6
201402,15.55
201403,50.575
201404,190.866666666667
201405,526.766666666667
201406,36.1
201407,295.625
201408,27.875
201409,516.2
201410,15.6
201411,5.6
201413,25.9
201414,45
201415,13.6
201416,15.8
201417,24.45
201418,37.05
201419,45.1
201420,91.9
201426,22.98
201427,105.4
201428,18.7
201429,29.5333333333333
201430,82.5
201431,66.85
201432,14.45
201433,208
201434,66.775
201435,7.4
201436,285.2
201445,34.7
201454,18.6
201456,13.5
201457,8.1
201460,7.1
201461,22.9
201462,14.2
201466,7.2
201474,20.8
201475,11.5
201495,21.5
201517,15.9
201519,9
201520,73.4
201524,16.85
201527,17.7333333333333
201528,96.2
201529,55.6
201530,19.5666666666667
201531,73.9
201532,17.425
201533,15.825
201534,44.8666666666667
201535,5.1
201537,32.3666666666667
201538,25.7
201539,12.9
201540,16.8
201541,65
201546,9.3
201561,55.6
201564,18.9
201565,26
201566,9.9
201568,5.8
201570,12.4
201571,30.7
201572,20.1
201581,8.3
201582,15.2
201583,28.1
201584,23.9
201586,6.6
201590,18.1
201593,21.9
201594,9.7
201606,24.4
201612,6.9
201613,45.4
201614,4.4
201617,16.1
201631,27.5
201632,15.5
201634,31.5
201635,27.2
201636,13.4
201637,15.5
201638,38.0666666666667
201642,44.9
201643,44.5666666666667
201656,20.8
201658,7.1
201659,44
201661,14.6
201662,44.4
201663,74.4
201664,47.35
201665,116.9
201666,91.26
201667,95.9
201668,119.3
201669,77.2
201670,350
201671,49.38
201672,99.2
201673,91.9545454545455
201674,49.3909090909091
201675,34.0444444444444
201676,45.6272727272727
201677,127.366666666667
201678,147.6
201679,40.9
201680,567.966666666667
201681,267.966666666667
201682,172.88
201683,128.05
201684,203.95
201685,61.5
201686,379.6
201687,622.6
201688,744.75
201689,325.4
201690,198.725
201691,59.7333333333333
201692,73.5666666666667
201693,46
201694,10.1
201695,50.2
201696,27.825
201697,26.9
201698,271.4
201699,189.7
201700,68.65
201701,38.825
201702,7.7
201703,33.9
201704,61.65
201705,48.3333333333333
201706,87.6
201728,11.85
201729,16.65
201730,28.25
201731,42.6
201732,179.05
202023,24.3
202024,15.8
202025,10.1
202026,12.6
202032,7.6
202033,10.4
202034,15.7
202036,12.1
202037,5.1
202039,9.6
202047,24.1
202049,33.1
202054,47.4
202057,10.9
202059,67.4
202061,30.6
202062,8.7
202063,33.8
202064,31.9
202065,247.2
202066,76.6333333333333
202068,41.6
202069,19.2
202070,7.55
202071,38.15
202072,465
202073,31.8
202074,28.2666666666667
202075,20.8
202076,9.9
202077,41.8
202078,177.3
202079,39.1
202080,119.7
202081,31.66
202082,25
202084,31.9333333333333
202087,72.8
202089,63.4
202090,29.8
202091,30.8
202095,34.9
202096,49.65
202098,20.8
202099,17.6
202100,44.1
202101,378.7
202102,81.2
202103,29.45
202105,447.9
202106,337.7
202107,273.2
202108,23.9
202109,35.9
202110,115.35
202111,66.3
202114,42.25
202117,46.1
202118,51.3
202119,18.2333333333333
202120,92.225
202121,4.6
202122,8.43333333333333
202123,20.3
202124,22.9
202125,38.6142857142857
202126,52.8
202127,46.46
202128,15.8
202129,34.45
202130,35.4
202131,36.8666666666667
202132,35.1
202133,19.2666666666667
202134,25.1
202135,96.9
202136,98.1666666666667
202137,156.475
202138,56.8666666666667
202139,323.9
202140,66.22
202141,14.3
202142,17.6
202143,33.9
202144,23.4333333333333
202145,10.6
202146,13.45
202147,14.5
202148,19.8666666666667
202149,6.4
202151,41.1
202153,25.35
202154,33.2
202156,64.4
202157,19.8
202161,4.5
202163,29.5
202164,31.675
202165,31.6
202166,10.475
202167,20.65
202168,5.8
202169,46.9
202172,7.1
202173,256
202181,15.6
202182,12.1
202192,8.9
202195,9.9
202198,8.5
202200,7.3
202254,11.2
202258,161.45
202263,30.9
202264,58.2
202265,53.8666666666667
202266,103.6
202267,19.8666666666667
202268,21.6333333333333
202269,54.7333333333333
202270,50.275
202271,58.5333333333333
202272,243.1
202273,63.4
202274,187.25
202275,37.7333333333333
202276,45.4333333333333
202277,14.1
202279,15.8
202280,10.4
202281,8.9
202282,14.1
202287,34.8
202290,14.9
202303,5.4
202304,22.2
202306,6.8
202307,10.1
202308,52.1
202321,9.3
202325,10
202326,15.5
202329,3.3
202330,10.8
202331,19.6
202332,16.7
202344,12.8
202345,22.8
202350,7.5
202354,21.7
202355,135.8
202360,8.1
202362,6.7
202367,8.4
202369,21.3
202371,14
202372,8.1
202373,28.2
202375,20.7
202379,36.5
202380,11.25
202383,20.1
202395,20.3
202396,32.8
202399,20.3
202400,110.35
202401,91.2
202402,111.55
202403,124.975
202404,58.6
202406,36.45
202407,13.3
202408,50.625
202409,61
202410,84.06
202411,69.4714285714286
202412,79.5666666666667
202413,65.1733333333333
202414,101.25
202415,74.125
202416,452.1
202417,45.85
202418,208.5
202419,82.7
202420,155.6
202421,32.8333333333333
202422,25.6
202423,50.6
202424,201.65
202425,442.5
202426,1028.6
202427,295.5
202428,30
202429,44.8
202432,45.05
202433,27.5
202434,40.7
202435,129.15
202436,54.3
202438,30.3333333333333
202439,41.8
202440,39.5
202441,55
202442,51.45
202443,58.4
202444,8.4
202466,36.3
202467,78.6
202468,19.1
202469,13.2
202764,14.1
202765,15.6
202768,21.95
202769,10.6
202770,19.5
202771,40
202772,11.2
202776,26.6
202782,15.2
202785,19.5
202788,11.1
202796,8.3
202798,38.4
202800,98.4
202801,57.3
202802,36.075
202803,21.875
202805,92.6
202806,18
202807,40.1
202808,43.3666666666667
202809,61.1
202811,36.3
202812,24.1
202813,17.575
202814,37.1
202815,271.45
202817,27.65
202818,8.2
202819,94
202821,106.2
202824,18.65
202825,41.1666666666667
202826,56.75
202827,26.575
202828,42.9666666666667
202829,53.9333333333333
202830,142.1
202831,23.1
202835,7.7
202837,15.7
202838,16.3
202839,8
202840,87.3
202841,96.5
202842,144.5
202843,208
202844,60.65
202845,49.6
202846,59.65
202847,54.5
202848,46.35
202849,26.9
202851,39
202852,103.925
202853,28.8333333333333
202854,70.3
202856,33
202857,13.2
202859,40.05
202860,32.6
202861,27.71
202862,30.6833333333333
202863,31.2875
202864,15.5
202865,5.4
202866,12.9875
202867,21.525
202868,110.3
202869,61.675
202870,48.7
202871,99.05
202872,43.325
202873,114.775
202874,63.9
202875,82.6
202876,30.45
202877,40.175
202878,33.5
202879,79.5
202881,33.85
202883,4.9
202885,10.8
202886,11.9
202887,47.0333333333333
202888,14.95
202890,17.8333333333333
202891,23.175
202892,48.9
202893,22.4
202897,6.8
202898,6.1
202899,285.1
202900,54.1
202901,578.266666666667
202902,67.8714285714286
202903,39
202904,34.7
202905,22.6333333333333
202907,16.1
202909,5.3
202911,4.9
202919,12.3
202921,6.8
202926,46.8
202927,9.5
202930,10.8
202932,56.75
202935,13.2
202937,7
202938,19.1333333333333
202940,9
202941,15
202950,28.6
202951,24.9
202955,12.75
202972,25.2
202992,20.7
202998,26.4333333333333
202999,11.5
203000,9.7
203001,46.2
203002,54.2666666666667
203003,29.175
203004,44.75
203005,36.5666666666667
203007,34
203008,46.75
203009,25.8
203010,110.6
203011,13.1
203012,106.616666666667
203013,24.85
203014,26.6
203024,32.1
203027,6.7
203028,12.6
203036,16.4666666666667
203037,26.6
203039,11.5
203043,15.375
203044,36.65
203045,60.75
203046,6.8
203047,14.9
203060,34.2
203061,7.2
203062,31.3
203063,9.2
203066,6.7
203071,8.9
203073,9.6
203075,10
203077,11.6
203082,9.9
203091,42.2
203092,13.6
203103,14.3
203106,17.9
203107,19
203108,16.9
203109,20.9
203110,12.4
203111,8.5
203112,15.04
203113,7
203117,8.25
203136,25.6
203138,68.5
203139,81.32
203140,121.125
203141,64.2
203144,13.65
203145,23.05
203146,40.2333333333333
203147,45.8888888888889
203148,79.4555555555555
203149,68.3
203150,83.35
203151,142.1
203152,97.3
203153,99.9333333333333
203154,104.7
203155,173.95
203156,59.8
203157,197.775
203158,73.3
203159,44.4666666666667
203160,81.15
203161,51.7
203162,215.2
203163,233.833333333333
203164,1015.5
203165,639.666666666667
203166,148.5
203171,6.5
203172,53.2
203173,24.4333333333333
203175,83.92
203176,296.3
203177,70.6
203179,35.92
203180,49.24
203202,13.1
203204,47.1
203205,12.35
203496,23.3
203500,18.2
203503,8
203504,6.9
203505,10.35
203506,34.2
203507,10.05
203508,23.4
203509,5.9
203513,38.9
203514,60.7
203516,43.6
203521,28.8
203522,15
203527,50
203528,18.45
203530,228.8
203532,34.5
203533,18.975
203534,122.15
203535,22.35
203536,43.8
203537,18.1
203539,39.4
203540,30.25
203541,10.8
203543,43.6
203544,34.5
203545,41.5666666666667
203546,251.8
203547,33.6
203548,60.34
203549,46.4666666666667
203550,268.366666666667
203551,42.1
203552,38
203553,44.45
203554,48.7
203556,25.4
203558,7.2
203559,50.1
203560,19.5
203561,20.1625
203562,99.6
203563,217.175
203564,183.9
203565,9.8
203566,55.95
203568,15.6
203569,52.7
203571,144.5
203573,15.1
203574,10.7
203575,47.4
203576,32.9
203577,20.5
203578,16.3
203579,61.95
203580,115.3
203581,65.7
203582,159.2
203583,271.5
203584,31.7
203585,474.05
203586,377.35
203587,52.05
203588,45.6
203589,54.58
203590,92.6333333333333
203591,65.76
203592,143.7
203593,82.7
203594,89.2
203595,8.8
203596,34.5333333333333
203597,50.1
203598,26.62
203599,25.95
203600,27.76
203601,34.625
203603,33.6
203604,35.4
203605,52.48
203606,122.94
203607,30
203608,409.866666666667
203609,35.025
203610,121.366666666667
203611,42.3222222222222
203612,88.0666666666667
203613,6.35
203614,18.0666666666667
203615,16.4
203616,34.225
203618,13
203619,5.9
203621,26.7
203622,34.7
203623,18.1
203624,31.1
203625,16.5333333333333
203626,21.45
203627,24
203628,30.45
203630,10
203634,40.1
203638,12.6
203639,29.2
203640,66.875
203641,28.45
203642,14.7
203643,63.4
203645,11.1
203646,11.9
203650,13.2
203655,37.05
203656,11.8
203658,27.6
203662,8.5
203663,30.8
203668,15.3666666666667
203669,34.8
203674,8.7
203675,9.4
203676,20.75
203677,29.2
203692,6.1
203708,37.2
203709,27
203710,42.6
203732,6.9
203733,8.73333333333333
203735,9.05
203736,6.5
203737,12.9
203738,17.3
203739,22.95
203740,111.4
203741,237.9
203742,16.2333333333333
203743,43.975
203744,75.15
203745,34.2
203746,18.52
203747,38.6333333333333
203748,40.275
203749,173.9
203750,23.1
203755,24.3
203756,7.8
203758,9.4
203759,17.25
203760,30.7
203761,8.5
203762,14.1
203764,11.4
203766,119.8
203770,57.9
203773,23.575
203776,12.3
203777,9.3
203780,10.8333333333333
203781,27.22
203782,36.35
203783,27.55
203788,62.6
203796,9.2
203797,12.3333333333333
203798,13.125
203799,12.25
203801,16.3
203809,9
203825,9.9
203826,11.95
203831,7.6
203840,11.3
203844,15.5
203845,12.6
203846,15.5333333333333
203848,14.6666666666667
203849,18.25
203850,30.8
203853,8.4
203854,25.6333333333333
203855,31.05
203857,17.5
203859,65.9
203874,97.2
203877,44.425
203878,59.6
203882,35
203883,32.4333333333333
203884,84.6125
203885,66.8125
203886,340.475
203887,172.95
203888,150.8
203889,19.75
203890,131.966666666667
203891,35.4
203892,14.9
203893,43.1333333333333
203894,159.425
203895,45.05
203896,336.9
203897,35.4
203898,29.6
203899,92.1666666666667
203900,341.65
203901,1008.85
203902,200.6
203903,6.1
203904,58.7
203905,71.6
203906,61.8
203907,31.8
203910,24.4
203911,12.9
203912,80.22
203913,9.05
203914,102.75
203916,53.225
203917,24.66
203918,104.7
203936,128.8
203940,21.1
203941,26.75
203942,36.4
204232,26.3
204233,10.5
204236,17.5
204237,9.2
204243,55.7
204244,31.55
204247,18.15
204249,15.9
204250,19.35
204251,25.3
204252,101.6
204260,50
204263,16.9
204264,117
204267,457.4
204268,159.15
204269,4.9
204270,37.82
204272,105.433333333333
204273,14.2333333333333
204274,8.5
204275,53.7
204276,38.4333333333333
204277,27.6
204278,22.1333333333333
204279,34.2
204280,24.26
204282,26.9333333333333
204283,118.6
204284,40.0333333333333
204285,29.425
204286,27.1
204289,12
204290,12.9
204291,42
204297,15.55
204298,30.2833333333333
204299,45.7909090909091
204300,144.08
204301,59.05
204302,7.9
204305,5
204306,23.5
204307,85.7
204312,53.4
204313,158.6
204314,54.3
204315,75.2333333333333
204316,53.3
204317,15.3
204318,59.8
204319,36.7
204320,12
204321,8
204322,5.2
204323,50.3666666666667
204324,48.64
204325,70.41
204326,50.0714285714286
204327,54.4714285714286
204328,57.95
204329,46.2333333333333
204330,12.8666666666667
204331,72.9
204332,45.2
204333,23.5
204334,15.8666666666667
204335,51.8571428571429
204336,9.15
204337,20.46
204338,25.75
204339,29.4666666666667
204340,35.05
204341,61.35
204342,11.5666666666667
204343,73.5857142857143
204344,77.1
204345,240.683333333333
204346,48.4
204347,55.75
204348,39.7692307692308
204349,103.25
204350,6.9
204351,13.3
204353,6.8
204354,12.5
204355,19.4
204356,155.35
204358,33.35
204359,21.65
204360,31.575
204361,10.4666666666667
204362,9.16666666666667
204363,51.1
204364,23
204365,15.2666666666667
204366,85.3
204375,23.4
204376,21.25
204377,14.75
204378,18.25
204379,19.6333333333333
204380,30.2666666666667
204381,40
204384,9.6
204387,8.7
204392,10.9
204393,16.1
204395,48.2
204399,16.3
204403,8.6
204406,21.1333333333333
204408,34.3
204412,16.2
204413,43.15
204471,6
204475,18.7
204477,61.85
204478,206.65
204479,18.5
204480,38.64
204483,24.65
204484,65.15
204485,38.4333333333333
204486,107.1
204487,44.5
204490,26
204492,7.5
204493,15.05
204494,10
204496,12.5
204498,20.85
204501,16.3
204502,11.3
204509,10.1
204510,14.85
204511,8.1
204512,18.2
204513,30.25
204514,29
204515,21.7
204516,17.3
204517,26.25
204518,69.1
204519,22
204520,18.55
204524,10.3
204525,12.6
204529,7.9
204533,10.7
204534,11.3
204535,24.4
204536,15.5
204538,18.7
204540,21.6
204545,8.9
204547,33.8
204559,9.4
204563,14.4666666666667
204565,80.2
204569,12.45
204571,5.3
204573,7.1
204579,24.5
204580,20.8
204581,5.4
204582,13
204583,5.1
204584,7.95
204585,8.7
204586,22.1
204587,26.55
204589,15.3
204591,15.8666666666667
204592,18.125
204593,20.35
204594,11.4
204595,15.7
204610,25
204611,49.9
204612,54.4
204613,61.7333333333333
204620,17.2666666666667
204621,53.58
204622,183.755555555556
204623,204.52
204624,95.2
204625,35.7666666666667
204626,293.38
204627,267.033333333333
204628,146.75
204629,42.325
204630,32.325
204631,45.3428571428571
204632,32.1666666666667
204633,21.3666666666667
204634,74.2
204635,30.9
204636,31.85
204637,23.3
204638,306.6
204639,60.35
204640,44.35
204641,83.1
204643,104.5
204646,48.3
204648,15.2
204649,27.02
204653,9.95
204654,64.1
204655,17.7333333333333
204656,30.7
204673,149.8
204676,16.05
204677,16.8
204678,62.6333333333333
204679,42.1333333333333
204680,33.5333333333333
204974,15
204978,12.4
204980,16.2
204984,30.7
204986,22.4
204988,56.8333333333333
204989,32.2333333333333
204990,39.2
204994,18.2
204997,52.1
205000,8.05
205001,23.9
205002,222.9
205006,37.88
205007,17.08
205008,16.4
205009,23.3
205010,26.7
205011,13.9
205012,28.85
205013,36.6
205014,9.45
205015,20.2
205016,58.1
205018,42.9
205019,112.6
205021,27.5
205023,11.45
205024,172.5
205025,26.7
205026,33.4
205030,11.9
205031,20.7
205032,65.3
205033,28.5
205034,26.1
205035,37.1
205036,61.3181818181818
205037,39.05
205038,21.3
205039,51.2
205040,8.8
205042,25.6
205043,104.1
205044,16.5
205045,61.4
205048,12
205049,14.7
205050,9.7
205051,77.15
205052,95.4333333333333
205053,196.8
205054,152.875
205055,293.966666666667
205056,190.066666666667
205058,6.7
205060,22.4
205061,41.1833333333333
205062,109.45
205063,34.35
205064,41.9
205065,28.425
205066,43.2166666666667
205067,48.525
205068,25.5
205070,40.5
205071,12.8
205072,20.34
205073,43.18
205074,54.6
205075,23.15
205076,53.7
205077,55.75
205078,57.25
205079,201.775
205080,124.733333333333
205081,44.8666666666667
205082,102.554545454545
205083,58.125
205084,56.6230769230769
205085,46.6
205086,79.78
205087,58.45
205090,8.3
205091,5.6
205092,19.45
205093,6.6
205094,18.1
205095,25.9333333333333
205096,24.8666666666667
205097,15.425
205098,55.2
205099,31.3666666666667
205100,37.8
205101,10.8
205102,20
205103,109.666666666667
205110,5.5
205111,20.6
205112,69.2
205114,13.02
205115,34.3
205116,30.7
205117,15.6
205118,15.4
205119,29.5
205120,89.3
205130,30.6
205131,7.9
205132,39.3666666666667
205133,10.85
205138,24.1
205139,10.7
205144,7.1
205148,10.4
205152,7.5
205160,28.4
205161,37.8
205184,15.7
205186,8.7
205200,11.4
205201,5.1
205204,16.35
205213,9.4
205214,10.1
205215,20.3333333333333
205216,7.2
205217,27.7833333333333
205218,240.35
205220,31.7333333333333
205221,71.725
205222,17.6
205223,137.1
205228,55.7
205230,32.4
205232,9.5
205235,65
205236,28.4
205239,24.3
205242,41.3
205245,35.2
205246,24.0666666666667
205247,12.75
205249,19.5
205250,37.3
205251,28.05
205252,30.25
205253,77.7
205254,33
205255,66.55
205257,9.4
205258,18.2
205259,50.3
205260,17.2
205261,8.9
205262,40.55
205265,18.65
205266,12.1
205267,13
205272,12.25
205273,16.4
205283,6
205284,11.7
205302,52.7
205307,8.3
205315,7.8
205317,14.4
205319,5.9
205320,30.825
205321,44.7
205323,40.5
205326,26.6333333333333
205327,41.9
205329,24.7
205330,29.35
205331,47.32
205332,70.65
205347,42.6
205348,31.1
205349,34.45
205350,90.8
205351,105.25
205357,50.9
205358,96.1
205359,115
205360,39.5714285714286
205361,41.525
205362,85.18
205363,231.9
205364,104.75
205365,36.2333333333333
205366,32.05
205367,20.6
205368,54.9
205369,26.65
205370,77.35
205371,38.95
205372,11.4
205373,49.5
205374,22.3666666666667
205375,56.06
205376,29.4
205377,31.3
205380,142.95
205382,36.2
205384,49.1
205385,86.1142857142857
205386,41.8333333333333
205388,142.45
205389,20.6
205390,17.5
205391,19.4
205392,30.1666666666667
205393,66.45
205394,8.6
205413,48
205414,81.9
205415,76.65
205416,42.88
205707,4.8
205709,9.9
205711,4.7
205712,4.9
205715,26.45
205716,34.9333333333333
205717,18.16
205718,10.5
205719,6.1
205724,10
205725,43.55
205726,45.5
205727,36.8
205731,23.45
205733,27.2
205734,20.4
205735,27.6
205736,12.8
205737,39.65
205738,412.2
205739,245.333333333333
205740,135.6
205741,1125.2
205742,106.433333333333
205743,84.95
205744,77.3142857142857
205745,47.875
205746,23.1
205747,32.7
205748,19.7
205749,23.7666666666667
205750,32.65
205752,65.4
205753,61.2
205754,199.533333333333
205755,12.5
205756,14.9
205757,66.4
205758,61.7
205760,20.6666666666667
205761,104.85
205768,44.9
205769,37.4
205770,42.2
205771,13.3
205772,94.3
205773,78.6833333333333
205774,49.3307692307692
205775,28.06
205776,25.65
205777,11.8
205778,34.75
205779,52.675
205780,40.9
205781,142.3
205782,6.5
205783,17.2
205784,42.3
205785,87.45
205786,49.9
205787,70.5
205788,23.6
205789,18.7
205790,33.95
205791,115.9
205792,510.975
205793,271.55
205794,303.025
205795,26.6
205796,321.05
205797,90.42
205798,35.4666666666667
205799,53.5
205800,66.0333333333333
205801,28.65
205802,17.4666666666667
205803,27.45
205804,64.3
205805,31.0666666666667
205807,42.8666666666667
205808,23.35
205809,18.0428571428571
205810,36
205811,52.2666666666667
205812,35.1666666666667
205813,75.5
205814,55.45
205815,684.05
205816,93.6125
205817,105.9
205818,38.5888888888889
205819,58.2
205820,64.2875
205821,82.2
205822,35.1333333333333
205823,27.8
205824,33.225
205827,111.4
205828,28.7
205829,27
205830,14.14
205831,10.05
205832,38.1
205834,8.9
205835,16.85
205836,30.4
205837,42.5
205839,12.3
205845,17.4
205846,9.3
205847,23.5
205849,10
205850,57.05
205851,13.1666666666667
205852,57.2333333333333
205853,36.24
205854,21.2
205855,28.74
205856,11.7
205863,24
205868,8.3
205870,41.3
205872,9
205875,9.8
205882,11.1
205885,15.5
205887,18.6
205888,27.8666666666667
205897,51.4
205898,28.1
205903,18.25
205914,18.5
205920,19
205929,26
205941,7.2
205949,6
205950,131.8
205951,69.2
205952,10.3
205953,36.46
205954,38.62
205955,54.125
205956,43.5666666666667
205957,16.9333333333333
205958,40.46
205959,42.05
205960,26.7
205962,53.4
205967,96.25
205968,18.3
205969,7
205972,14.8
205973,27.8
205977,8.2
205980,7.1
205981,42.44
205982,10.5
205983,25.7
205984,25.3
205985,68.45
205986,42.2666666666667
205987,55.3
205988,28.7
205990,97.7
205992,32.65
205993,10
205994,19.9
205995,15.5
205996,34.8
205997,13.5
205998,31.9
205999,33.6
206000,5.3
206001,18
206003,23.1
206019,7.7
206021,44.7
206023,21.9
206024,29.5
206027,8.3
206033,4.6
206034,5.7
206044,8.8
206046,9.8
206051,10.2
206055,66
206056,12.2
206057,33.5
206059,24.8
206060,8.45
206061,16.3
206063,29.65
206064,14.1
206065,41.25
206066,31.5
206067,43.2333333333333
206068,70.5
206069,21.95
206087,36.6
206088,18.3
206094,24.5
206096,67.2333333333333
206097,24.625
206098,53.15
206099,273.55
206100,141.84
206101,273.733333333333
206102,30.85
206103,48.7666666666667
206104,50.4
206105,56.48
206106,47.3666666666667
206107,22.1
206108,52.0666666666667
206109,63.8666666666667
206110,11.4
206111,80.9
206112,118.066666666667
206113,52.8
206114,10.4
206115,631
206116,204.4
206117,121
206118,90.775
206119,39.85
206120,20.9
206121,16.4
206122,169
206123,29.8
206124,47.6
206125,184.8
206126,40.8
206127,46.75
206128,19.1
206130,58.8
206131,9.8
206133,17.9
206134,47.6
206135,30.6
206136,52.1
206137,16.35
206138,189.9
206139,33.2
206140,30.7
206141,17.2
206146,10
206147,38.15
206150,31.1
206151,14.9333333333333
206152,87.3666666666667
206153,78.8
206154,48.1
206453,21.15
206454,15.5666666666667
206455,11.225
206460,165.6
206461,17.05
206462,28.8
206465,6.9
206468,22.55
206469,17.1
206470,21.6
206471,40.5
206472,108.666666666667
206473,8.35
206474,174.8
206475,12.9
206477,202.4
206479,158.575
206480,58.4666666666667
206481,31.1111111111111
206482,43.9
206483,9.1
206484,25.45
206485,12.6
206486,17.2
206487,7.9
206489,73.45
206490,70.1
206491,180.2
206493,10.1
206494,33.125
206495,74.15
206496,275.5
206498,189.2
206499,44
206500,55.6666666666667
206501,56.0333333333333
206502,83.2
206503,12.4
206504,21.8571428571429
206505,35.075
206506,19.05
206507,45.4666666666667
206508,52.9
206509,69.6
206510,121.136363636364
206511,66.675
206512,32.98
206513,9.46666666666667
206514,7.7
206515,74
206516,30.3
206518,44
206519,12.1
206520,16.25
206521,54.3
206524,8.4
206525,40.6
206526,13
206527,42.3
206528,229.333333333333
206529,354.566666666667
206530,242.266666666667
206531,79.4333333333333
206532,52.8333333333333
206533,81.25
206534,13.75
206535,35.32
206536,29.8
206537,44.0333333333333
206538,43.2
206539,23.5
206543,13.1
206544,127.7
206545,35.5
206546,15.9333333333333
206547,21.7666666666667
206548,15.4
206549,47.8333333333333
206550,12.5666666666667
206551,57.125
206552,75.5
206553,71.3714285714286
206554,52.86
206555,32.7666666666667
206556,49.575
206557,76.8285714285714
206558,88.3
206559,119.271428571429
206560,147.3
206561,101.6
206565,38.2
206566,11.85
206568,17.2333333333333
206569,18.45
206570,11.5
206571,14.25
206572,45.7375
206573,39.34
206574,80.85
206579,8.1
206582,15
206583,39.65
206584,19.35
206586,24.8
206587,6.6
206588,9.2
206589,17.9
206591,14.68
206592,9.3
206595,10.1
206597,10.3
206598,34
206600,56.15
206606,18.6
206607,18.75
206619,15.1
206620,14.75
206621,29.1
206622,20.8
206623,30.2
206624,28.5666666666667
206625,9.6
206626,44
206640,11.7
206642,13.7
206655,21.1
206666,24.6
206679,7.3
206685,40.1
206687,39.6
206688,20
206689,18.45
206690,35.9666666666667
206691,20.62
206692,47.8333333333333
206693,84.65
206694,12.6
206695,19.8166666666667
206696,10.6666666666667
206699,19.0666666666667
206700,15.65
206704,15.5
206709,40.9
206717,69.6
206718,279.5
206719,34.675
206720,25.1
206721,11.5
206723,35.7
206724,19.6666666666667
206725,19.9
206726,8.55
206728,15.7
206731,10.1
206732,29.9
206734,20.5333333333333
206735,33.5
206737,10
206738,6.5
206743,8.7
206744,53.7
206757,10.7
206758,19.75
206760,10.6
206761,31.8
206762,9.7
206765,17.8
206769,7.2
206780,49.5
206781,25.1
206784,9.9
206787,15.1
206788,22.3
206789,8.1
206792,82.7666666666667
206793,191
206794,23.4666666666667
206797,13.7
206800,11.5
206801,21.42
206802,50.66
206803,33
206804,44.6666666666667
206805,49.3545454545455
206806,69.075
206831,39.9
206833,19.0666666666667
206834,77.36
206835,83.675
206836,65.5
206837,146.675
206838,279.95
206839,38.85
206840,51.9
206841,77.48
206842,56.2333333333333
206843,37.875
206844,102.5
206845,70.7333333333333
206846,51
206847,8
206848,18.3
206849,9.3
206850,85.8
206851,165.1
206852,408.533333333333
206853,131.8
206854,148.8
206855,61.2666666666667
206856,71.95
206857,80.7
206858,36.1
206859,44.8
206861,75.7333333333333
206862,120.6
206863,8.7
206864,25.4333333333333
206865,38.9
206866,7.4
206870,28.4
206871,34.4
206872,56.675
206873,35
206874,86.6
206875,44.3333333333333
206878,9.5
206884,32.2
206886,14.2
206889,76.1
206890,15
207180,9.5
207183,16.4
207187,25.8
207191,19.5
207192,21.5
207197,9.1
207198,10.1
207199,27.7666666666667
207200,162.4
207205,14.25
207206,33.8
207207,55.4666666666667
207208,95.3
207209,6.7
207210,36.8
207211,23.4
207212,18.75
207213,30.1
207215,51.325
207216,26.2
207217,70.1
207218,28.8
207219,15.05
207221,23.7
207222,23.9333333333333
207223,14.5
207224,19.2
207225,24.55
207226,8.8
207227,36.45
207230,22.2666666666667
207231,195.75
207232,60.75
207233,41.9333333333333
207234,197.7
207235,302.22
207236,102.2
207237,182.72
207238,100.15
207239,56.725
207240,45.4
207241,20.5571428571429
207242,34.225
207243,67.68
207244,36.8
207245,62.1
207246,35.9125
207247,80.27
207248,30.7333333333333
207249,142.633333333333
207250,80.8
207253,39.9
207255,164.6
207256,34.4333333333333
207257,10.5
207258,134.7
207259,8.1
207260,32.4
207261,49.2
207262,170.7
207263,256.65
207264,38.625
207265,68.225
207266,172.6
207267,71.7833333333333
207268,171.325
207269,360.883333333333
207270,41.7181818181818
207271,33.35
207272,36.4625
207273,29.2666666666667
207274,27.675
207275,13.25
207276,46.52
207277,24.6
207278,24.65
207279,48.1
207280,33.6666666666667
207281,50.1
207282,28.6333333333333
207283,49.475
207284,56.98
207285,39.5
207286,56.0833333333333
207287,157.466666666667
207288,50.3666666666667
207289,59.26
207290,57.4
207291,113.857142857143
207292,72.2833333333333
207293,120.971428571429
207294,61.275
207295,145.471428571429
207296,94.225
207297,81.8428571428571
207298,11.1
207300,18
207301,20
207303,30
207304,21.85
207305,25.5
207306,18.9
207307,14.35
207308,29.5
207309,50.875
207310,57.75
207316,11.6
207317,12.9
207318,21.8
207320,60.4
207322,10.2
207323,18.7
